"ID","MeasurementTime","Measurement","Value"
"WBC-469","2019-05-05 20:12:52","perimeter",113
"WBC-469","2019-11-09 22:56:09","perimeter",125.4
"WBC-469","2019-06-15 23:05:45","perimeter",120.2
"WBC-469","2019-06-15 23:05:45","area",797
"WBC-469","2019-11-23 20:10:14","area",994.1
"WBC-469","2019-05-05 20:12:52","area",931.8
"WBC-469","2019-11-09 22:56:09","area",845.1
"WBC-470","2019-11-09 22:56:09","radius",11.2
"WBC-470","2019-06-15 23:05:45","radius",11.4
"WBC-470","2019-11-23 20:10:14","radius",11.8
"WBC-470","2019-05-05 20:12:52","radius",11.8
"WBC-470","2019-05-05 20:12:52","texture",18.2
"WBC-470","2019-11-09 22:56:09","texture",17.2
"WBC-470","2019-06-15 23:05:45","texture",16.9
"WBC-470","2019-11-23 20:10:14","texture",18.1
"WBC-470","2019-11-23 20:10:14","perimeter",75
"WBC-470","2019-05-05 20:12:52","perimeter",76.2
"WBC-470","2019-11-09 22:56:09","perimeter",77.1
"WBC-470","2019-06-15 23:05:45","perimeter",77.3
"WBC-470","2019-06-15 23:05:45","area",435.4
"WBC-470","2019-11-23 20:10:14","area",422.6
"WBC-470","2019-05-05 20:12:52","area",378.1
"WBC-470","2019-11-09 22:56:09","area",470.1
"WBC-471","2019-11-09 22:56:09","radius",10
"WBC-471","2019-06-15 23:05:45","radius",9
"WBC-471","2019-11-23 20:10:14","radius",10
"WBC-471","2019-05-05 20:12:52","radius",9.9
"WBC-471","2019-05-05 20:12:52","texture",21.1
"WBC-471","2019-11-09 22:56:09","texture",19.3
"WBC-471","2019-06-15 23:05:45","texture",16.7
"WBC-471","2019-11-23 20:10:14","texture",17.5
"WBC-471","2019-11-23 20:10:14","perimeter",60.7
"WBC-471","2019-05-05 20:12:52","perimeter",58.3
"WBC-471","2019-11-09 22:56:09","perimeter",62.5
"WBC-471","2019-06-15 23:05:45","perimeter",65.5
"WBC-471","2019-06-15 23:05:45","area",299
"WBC-471","2019-11-23 20:10:14","area",262.3
"WBC-471","2019-05-05 20:12:52","area",287.4
"WBC-471","2019-11-09 22:56:09","area",254.6
"WBC-472","2019-11-09 22:56:09","radius",11.3
"WBC-472","2019-06-15 23:05:45","radius",12.5
"WBC-472","2019-11-23 20:10:14","radius",11.9
"WBC-472","2019-05-05 20:12:52","radius",13
"WBC-472","2019-05-05 20:12:52","texture",30.8
"WBC-472","2019-11-09 22:56:09","texture",24.6
"WBC-472","2019-06-15 23:05:45","texture",28.9
"WBC-472","2019-11-23 20:10:14","texture",31.6
"WBC-472","2019-11-23 20:10:14","perimeter",81
"WBC-472","2019-05-05 20:12:52","perimeter",74.9
"WBC-472","2019-11-09 22:56:09","perimeter",71.6
"WBC-472","2019-06-15 23:05:45","perimeter",77.7
"WBC-472","2019-06-15 23:05:45","area",381.8
"WBC-472","2019-11-23 20:10:14","area",397.1
"WBC-472","2019-05-05 20:12:52","area",428.5
"WBC-472","2019-11-09 22:56:09","area",481.5
"WBC-473","2019-11-09 22:56:09","radius",14.8
"WBC-473","2019-06-15 23:05:45","radius",15.2
"WBC-473","2019-11-23 20:10:14","radius",14.8
"WBC-473","2019-05-05 20:12:52","radius",14.8
"WBC-473","2019-05-05 20:12:52","texture",13.9
"WBC-473","2019-11-09 22:56:09","texture",15.3
"WBC-473","2019-06-15 23:05:45","texture",13.8
"WBC-473","2019-11-23 20:10:14","texture",14.9
"WBC-473","2019-11-23 20:10:14","perimeter",94.8
"WBC-473","2019-05-05 20:12:52","perimeter",98.5
"WBC-473","2019-11-09 22:56:09","perimeter",95.6
"WBC-473","2019-06-15 23:05:45","perimeter",94.4
"WBC-473","2019-06-15 23:05:45","area",707.8
"WBC-473","2019-11-23 20:10:14","area",684.6
"WBC-473","2019-05-05 20:12:52","area",714.6
"WBC-473","2019-11-09 22:56:09","area",728.5
"WBC-474","2019-11-09 22:56:09","radius",12.9
"WBC-474","2019-06-15 23:05:45","radius",12.2
"WBC-474","2019-11-23 20:10:14","radius",13.1
"WBC-474","2019-05-05 20:12:52","radius",12
"WBC-474","2019-05-05 20:12:52","texture",26.6
"WBC-474","2019-11-09 22:56:09","texture",30.6
"WBC-474","2019-06-15 23:05:45","texture",33.8
"WBC-474","2019-11-23 20:10:14","texture",36.4
"WBC-474","2019-11-23 20:10:14","perimeter",75.1
"WBC-474","2019-05-05 20:12:52","perimeter",84.3
"WBC-474","2019-11-09 22:56:09","perimeter",80.9
"WBC-474","2019-06-15 23:05:45","perimeter",75.2
"WBC-474","2019-06-15 23:05:45","area",403.1
"WBC-474","2019-11-23 20:10:14","area",408
"WBC-474","2019-05-05 20:12:52","area",480.3
"WBC-474","2019-11-09 22:56:09","area",420.3
"WBC-475","2019-11-09 22:56:09","radius",10.7
"WBC-475","2019-06-15 23:05:45","radius",10.9
"WBC-475","2019-11-23 20:10:14","radius",10.9
"WBC-475","2019-05-05 20:12:52","radius",10.8
"WBC-475","2019-05-05 20:12:52","texture",15.1
"WBC-475","2019-11-09 22:56:09","texture",15.2
"WBC-475","2019-06-15 23:05:45","texture",15.6
"WBC-475","2019-11-23 20:10:14","texture",15.2
"WBC-475","2019-11-23 20:10:14","perimeter",68.6
"WBC-475","2019-05-05 20:12:52","perimeter",69.6
"WBC-475","2019-11-09 22:56:09","perimeter",69.5
"WBC-475","2019-06-15 23:05:45","perimeter",71.5
"WBC-475","2019-06-15 23:05:45","area",371.5
"WBC-475","2019-11-23 20:10:14","area",365.8
"WBC-475","2019-05-05 20:12:52","area",361.3
"WBC-475","2019-11-09 22:56:09","area",343.7
"WBC-476","2019-11-09 22:56:09","radius",12.9
"WBC-476","2019-06-15 23:05:45","radius",13
"WBC-476","2019-11-23 20:10:14","radius",13.2
"WBC-476","2019-05-05 20:12:52","radius",13
"WBC-476","2019-05-05 20:12:52","texture",16.1
"WBC-476","2019-11-09 22:56:09","texture",16.2
"WBC-476","2019-06-15 23:05:45","texture",15.9
"WBC-476","2019-11-23 20:10:14","texture",15.7
"WBC-476","2019-11-23 20:10:14","perimeter",83.6
"WBC-476","2019-05-05 20:12:52","perimeter",83.3
"WBC-476","2019-11-09 22:56:09","perimeter",81.9
"WBC-476","2019-06-15 23:05:45","perimeter",81
"WBC-476","2019-06-15 23:05:45","area",517.9
"WBC-476","2019-11-23 20:10:14","area",516.3
"WBC-476","2019-05-05 20:12:52","area",528.3
"WBC-476","2019-11-09 22:56:09","area",519.7
"WBC-477","2019-11-09 22:56:09","radius",14.2
"WBC-477","2019-06-15 23:05:45","radius",14.2
"WBC-477","2019-11-23 20:10:14","radius",14.6
"WBC-477","2019-05-05 20:12:52","radius",13.9
"WBC-477","2019-05-05 20:12:52","texture",21.7
"WBC-477","2019-11-09 22:56:09","texture",20.5
"WBC-477","2019-06-15 23:05:45","texture",20.3
"WBC-477","2019-11-23 20:10:14","texture",21.8
"WBC-477","2019-11-23 20:10:14","perimeter",92.5
"WBC-477","2019-05-05 20:12:52","perimeter",89.2
"WBC-477","2019-11-09 22:56:09","perimeter",88.9
"WBC-477","2019-06-15 23:05:45","perimeter",88.1
"WBC-477","2019-06-15 23:05:45","area",616.1
"WBC-477","2019-11-23 20:10:14","area",629.8
"WBC-477","2019-05-05 20:12:52","area",608.3
"WBC-477","2019-11-09 22:56:09","area",598
"WBC-478","2019-11-09 22:56:09","radius",13.7
"WBC-478","2019-06-15 23:05:45","radius",14
"WBC-478","2019-11-23 20:10:14","radius",13.6
"WBC-478","2019-05-05 20:12:52","radius",14.1
"WBC-478","2019-05-05 20:12:52","texture",16.5
"WBC-478","2019-11-09 22:56:09","texture",16.3
"WBC-478","2019-06-15 23:05:45","texture",16.1
"WBC-478","2019-11-23 20:10:14","texture",16.8
"WBC-478","2019-11-23 20:10:14","perimeter",90
"WBC-478","2019-05-05 20:12:52","perimeter",87.6
"WBC-478","2019-11-09 22:56:09","perimeter",89.2
"WBC-478","2019-06-15 23:05:45","perimeter",88.8
"WBC-478","2019-06-15 23:05:45","area",612.6
"WBC-478","2019-11-23 20:10:14","area",594.4
"WBC-478","2019-05-05 20:12:52","area",612.7
"WBC-478","2019-11-09 22:56:09","area",582.4
"WBC-479","2019-11-09 22:56:09","radius",11.4
"WBC-479","2019-06-15 23:05:45","radius",11.4
"WBC-479","2019-11-23 20:10:14","radius",11.3
"WBC-479","2019-05-05 20:12:52","radius",11.3
"WBC-479","2019-05-05 20:12:52","texture",14.6
"WBC-479","2019-11-09 22:56:09","texture",15.5
"WBC-479","2019-06-15 23:05:45","texture",15
"WBC-479","2019-11-23 20:10:14","texture",14.9
"WBC-479","2019-11-23 20:10:14","perimeter",73.9
"WBC-479","2019-05-05 20:12:52","perimeter",77.4
"WBC-479","2019-11-09 22:56:09","perimeter",73.8
"WBC-479","2019-06-15 23:05:45","perimeter",74.9
"WBC-479","2019-06-15 23:05:45","area",381.8
"WBC-479","2019-11-23 20:10:14","area",388
"WBC-479","2019-05-05 20:12:52","area",407.9
"WBC-479","2019-11-09 22:56:09","area",382
"WBC-480","2019-11-09 22:56:09","radius",16.7
"WBC-480","2019-06-15 23:05:45","radius",15.7
"WBC-480","2019-11-23 20:10:14","radius",16.3
"WBC-480","2019-05-05 20:12:52","radius",16
"WBC-480","2019-05-05 20:12:52","texture",18.9
"WBC-480","2019-11-09 22:56:09","texture",19.8
"WBC-480","2019-06-15 23:05:45","texture",19.4
"WBC-480","2019-11-23 20:10:14","texture",19.5
"WBC-480","2019-11-23 20:10:14","perimeter",112.4
"WBC-480","2019-05-05 20:12:52","perimeter",103.5
"WBC-480","2019-11-09 22:56:09","perimeter",111.1
"WBC-480","2019-06-15 23:05:45","perimeter",109
"WBC-480","2019-06-15 23:05:45","area",791.1
"WBC-480","2019-11-23 20:10:14","area",845.1
"WBC-480","2019-05-05 20:12:52","area",795.6
"WBC-480","2019-11-09 22:56:09","area",817
"WBC-481","2019-11-09 22:56:09","radius",12.3
"WBC-481","2019-06-15 23:05:45","radius",12.2
"WBC-481","2019-11-23 20:10:14","radius",12.2
"WBC-481","2019-05-05 20:12:52","radius",12.1
"WBC-481","2019-05-05 20:12:52","texture",16.7
"WBC-481","2019-11-09 22:56:09","texture",19.1
"WBC-481","2019-06-15 23:05:45","texture",19.4
"WBC-481","2019-11-23 20:10:14","texture",17.6
"WBC-481","2019-11-23 20:10:14","perimeter",76.9
"WBC-481","2019-05-05 20:12:52","perimeter",80.7
"WBC-481","2019-11-09 22:56:09","perimeter",79.7
"WBC-481","2019-06-15 23:05:45","perimeter",82.5
"WBC-481","2019-06-15 23:05:45","area",456.9
"WBC-481","2019-11-23 20:10:14","area",470.2
"WBC-481","2019-05-05 20:12:52","area",440.5
"WBC-481","2019-11-09 22:56:09","area",449.9
"WBC-482","2019-11-09 22:56:09","radius",14
"WBC-482","2019-06-15 23:05:45","radius",14
"WBC-482","2019-11-23 20:10:14","radius",13.6
"WBC-482","2019-05-05 20:12:52","radius",14.2
"WBC-482","2019-05-05 20:12:52","texture",18.7
"WBC-482","2019-11-09 22:56:09","texture",17.9
"WBC-482","2019-06-15 23:05:45","texture",19
"WBC-482","2019-11-23 20:10:14","texture",18.8
"WBC-482","2019-11-23 20:10:14","perimeter",91.5
"WBC-482","2019-05-05 20:12:52","perimeter",89.6
"WBC-482","2019-11-09 22:56:09","perimeter",92.1
"WBC-482","2019-06-15 23:05:45","perimeter",88.2
"WBC-482","2019-06-15 23:05:45","area",555.7
"WBC-482","2019-11-23 20:10:14","area",595.6
"WBC-482","2019-05-05 20:12:52","area",596.7
"WBC-482","2019-11-09 22:56:09","area",601.9
"WBC-483","2019-11-09 22:56:09","radius",13.6
"WBC-483","2019-06-15 23:05:45","radius",13.5
"WBC-483","2019-11-23 20:10:14","radius",13.2
"WBC-483","2019-05-05 20:12:52","radius",13.7
"WBC-483","2019-05-05 20:12:52","texture",14.7
"WBC-483","2019-11-09 22:56:09","texture",12.9
"WBC-483","2019-06-15 23:05:45","texture",14.3
"WBC-483","2019-11-23 20:10:14","texture",13
"WBC-483","2019-11-23 20:10:14","perimeter",87.3
"WBC-483","2019-05-05 20:12:52","perimeter",88.3
"WBC-483","2019-11-09 22:56:09","perimeter",87.9
"WBC-483","2019-06-15 23:05:45","perimeter",87.4
"WBC-483","2019-06-15 23:05:45","area",561.8
"WBC-483","2019-11-23 20:10:14","area",528.7
"WBC-483","2019-05-05 20:12:52","area",537.4
"WBC-483","2019-11-09 22:56:09","area",533.8
"WBC-484","2019-11-09 22:56:09","radius",14
"WBC-484","2019-06-15 23:05:45","radius",14
"WBC-484","2019-11-23 20:10:14","radius",14
"WBC-484","2019-05-05 20:12:52","radius",13.7
"WBC-484","2019-05-05 20:12:52","texture",18.5
"WBC-484","2019-11-09 22:56:09","texture",18.5
"WBC-484","2019-06-15 23:05:45","texture",17.6
"WBC-484","2019-11-23 20:10:14","texture",16.5
"WBC-484","2019-11-23 20:10:14","perimeter",84.4
"WBC-484","2019-05-05 20:12:52","perimeter",88
"WBC-484","2019-11-09 22:56:09","perimeter",87.9
"WBC-484","2019-06-15 23:05:45","perimeter",90.3
"WBC-484","2019-06-15 23:05:45","area",573.4
"WBC-484","2019-11-23 20:10:14","area",574.4
"WBC-484","2019-05-05 20:12:52","area",546.4
"WBC-484","2019-11-09 22:56:09","area",552.7
"WBC-485","2019-11-09 22:56:09","radius",15.8
"WBC-485","2019-06-15 23:05:45","radius",15.8
"WBC-485","2019-11-23 20:10:14","radius",15.6
"WBC-485","2019-05-05 20:12:52","radius",16
"WBC-485","2019-05-05 20:12:52","texture",11
"WBC-485","2019-11-09 22:56:09","texture",11.1
"WBC-485","2019-06-15 23:05:45","texture",10.8
"WBC-485","2019-11-23 20:10:14","texture",10.8
"WBC-485","2019-11-23 20:10:14","perimeter",101.9
"WBC-485","2019-05-05 20:12:52","perimeter",101.4
"WBC-485","2019-11-09 22:56:09","perimeter",102.2
"WBC-485","2019-06-15 23:05:45","perimeter",102.1
"WBC-485","2019-06-15 23:05:45","area",755.5
"WBC-485","2019-11-23 20:10:14","area",738.3
"WBC-485","2019-05-05 20:12:52","area",765.3
"WBC-485","2019-11-09 22:56:09","area",744.2
"WBC-486","2019-11-09 22:56:09","radius",12.5
"WBC-486","2019-06-15 23:05:45","radius",12.3
"WBC-486","2019-11-23 20:10:14","radius",12.1
"WBC-486","2019-05-05 20:12:52","radius",12.4
"WBC-486","2019-05-05 20:12:52","texture",16.4
"WBC-486","2019-11-09 22:56:09","texture",17.6
"WBC-486","2019-06-15 23:05:45","texture",14.7
"WBC-486","2019-11-23 20:10:14","texture",14.4
"WBC-486","2019-11-23 20:10:14","perimeter",87.6
"WBC-486","2019-05-05 20:12:52","perimeter",82.2
"WBC-486","2019-11-09 22:56:09","perimeter",87.3
"WBC-486","2019-06-15 23:05:45","perimeter",85.1
"WBC-486","2019-06-15 23:05:45","area",512.2
"WBC-486","2019-11-23 20:10:14","area",465.9
"WBC-486","2019-05-05 20:12:52","area",512.4
"WBC-486","2019-11-09 22:56:09","area",470.7
"WBC-487","2019-11-09 22:56:09","radius",15
"WBC-487","2019-06-15 23:05:45","radius",15.3
"WBC-487","2019-11-23 20:10:14","radius",14.9
"WBC-487","2019-05-05 20:12:52","radius",14.2
"WBC-487","2019-05-05 20:12:52","texture",17.6
"WBC-487","2019-11-09 22:56:09","texture",16.2
"WBC-487","2019-06-15 23:05:45","texture",16.8
"WBC-487","2019-11-23 20:10:14","texture",16.9
"WBC-487","2019-11-23 20:10:14","perimeter",94.8
"WBC-487","2019-05-05 20:12:52","perimeter",92.5
"WBC-487","2019-11-09 22:56:09","perimeter",94.3
"WBC-487","2019-06-15 23:05:45","perimeter",94
"WBC-487","2019-06-15 23:05:45","area",666.4
"WBC-487","2019-11-23 20:10:14","area",678.3
"WBC-487","2019-05-05 20:12:52","area",631.6
"WBC-487","2019-11-09 22:56:09","area",675.5
"WBC-488","2019-11-09 22:56:09","radius",19.5
"WBC-488","2019-06-15 23:05:45","radius",19.9
"WBC-488","2019-11-23 20:10:14","radius",18.8
"WBC-488","2019-05-05 20:12:52","radius",18.5
"WBC-488","2019-05-05 20:12:52","texture",17.9
"WBC-488","2019-11-09 22:56:09","texture",19.5
"WBC-488","2019-06-15 23:05:45","texture",18.4
"WBC-488","2019-11-23 20:10:14","texture",18.3
"WBC-488","2019-11-23 20:10:14","perimeter",133.2
"WBC-488","2019-05-05 20:12:52","perimeter",125.4
"WBC-488","2019-11-09 22:56:09","perimeter",123.9
"WBC-488","2019-06-15 23:05:45","perimeter",121.4
"WBC-488","2019-06-15 23:05:45","area",1294.6
"WBC-488","2019-11-23 20:10:14","area",1017.1
"WBC-488","2019-05-05 20:12:52","area",1249.5
"WBC-488","2019-11-09 22:56:09","area",1212.2
"WBC-489","2019-11-09 22:56:09","radius",11.6
"WBC-489","2019-06-15 23:05:45","radius",11.3
"WBC-489","2019-11-23 20:10:14","radius",12
"WBC-489","2019-05-05 20:12:52","radius",11.5
"WBC-489","2019-05-05 20:12:52","texture",16.6
"WBC-489","2019-11-09 22:56:09","texture",15.8
"WBC-489","2019-06-15 23:05:45","texture",14
"WBC-489","2019-11-23 20:10:14","texture",14.7
"WBC-489","2019-11-23 20:10:14","perimeter",76.2
"WBC-489","2019-05-05 20:12:52","perimeter",72.5
"WBC-489","2019-11-09 22:56:09","perimeter",76.4
"WBC-489","2019-06-15 23:05:45","perimeter",73
"WBC-489","2019-06-15 23:05:45","area",399.8
"WBC-489","2019-11-23 20:10:14","area",365.1
"WBC-489","2019-05-05 20:12:52","area",462
"WBC-489","2019-11-09 22:56:09","area",398.1
"WBC-490","2019-11-09 22:56:09","radius",16.6
"WBC-490","2019-06-15 23:05:45","radius",17.5
"WBC-490","2019-11-23 20:10:14","radius",16.9
"WBC-490","2019-05-05 20:12:52","radius",16.9
"WBC-490","2019-05-05 20:12:52","texture",19.8
"WBC-490","2019-11-09 22:56:09","texture",19.9
"WBC-490","2019-06-15 23:05:45","texture",20.1
"WBC-490","2019-11-23 20:10:14","texture",20
"WBC-490","2019-11-23 20:10:14","perimeter",108.6
"WBC-490","2019-05-05 20:12:52","perimeter",106.8
"WBC-490","2019-11-09 22:56:09","perimeter",104.4
"WBC-490","2019-06-15 23:05:45","perimeter",107.2
"WBC-490","2019-06-15 23:05:45","area",867.7
"WBC-490","2019-11-23 20:10:14","area",858.7
"WBC-490","2019-05-05 20:12:52","area",837
"WBC-490","2019-11-09 22:56:09","area",860.9
"WBC-491","2019-11-09 22:56:09","radius",12.2
"WBC-491","2019-06-15 23:05:45","radius",12.3
"WBC-491","2019-11-23 20:10:14","radius",12.5
"WBC-491","2019-05-05 20:12:52","radius",12.7
"WBC-491","2019-05-05 20:12:52","texture",24.4
"WBC-491","2019-11-09 22:56:09","texture",21.6
"WBC-491","2019-06-15 23:05:45","texture",22.4
"WBC-491","2019-11-23 20:10:14","texture",23.9
"WBC-491","2019-11-23 20:10:14","perimeter",77.9
"WBC-491","2019-05-05 20:12:52","perimeter",78.2
"WBC-491","2019-11-09 22:56:09","perimeter",79.7
"WBC-491","2019-06-15 23:05:45","perimeter",79.4
"WBC-491","2019-06-15 23:05:45","area",455.8
"WBC-491","2019-11-23 20:10:14","area",467.6
"WBC-491","2019-05-05 20:12:52","area",447.5
"WBC-491","2019-11-09 22:56:09","area",496.3
"WBC-492","2019-11-09 22:56:09","radius",17.4
"WBC-492","2019-06-15 23:05:45","radius",17.1
"WBC-492","2019-11-23 20:10:14","radius",17.8
"WBC-492","2019-05-05 20:12:52","radius",16.9
"WBC-492","2019-05-05 20:12:52","texture",15.6
"WBC-492","2019-11-09 22:56:09","texture",13.2
"WBC-492","2019-06-15 23:05:45","texture",12.8
"WBC-492","2019-11-23 20:10:14","texture",13.1
"WBC-492","2019-11-23 20:10:14","perimeter",109
"WBC-492","2019-05-05 20:12:52","perimeter",116.6
"WBC-492","2019-11-09 22:56:09","perimeter",116.5
"WBC-492","2019-06-15 23:05:45","perimeter",112.8
"WBC-492","2019-06-15 23:05:45","area",1033.9
"WBC-492","2019-11-23 20:10:14","area",1027.7
"WBC-492","2019-05-05 20:12:52","area",988.2
"WBC-492","2019-11-09 22:56:09","area",975
"WBC-493","2019-11-09 22:56:09","radius",17.9
"WBC-493","2019-06-15 23:05:45","radius",18.2
"WBC-493","2019-11-23 20:10:14","radius",18.4
"WBC-493","2019-05-05 20:12:52","radius",18.2
"WBC-493","2019-05-05 20:12:52","texture",19
"WBC-493","2019-11-09 22:56:09","texture",21.8
"WBC-493","2019-06-15 23:05:45","texture",20.7
"WBC-493","2019-11-23 20:10:14","texture",21
"WBC-493","2019-11-23 20:10:14","perimeter",119.6
"WBC-493","2019-05-05 20:12:52","perimeter",119.3
"WBC-493","2019-11-09 22:56:09","perimeter",130.1
"WBC-493","2019-06-15 23:05:45","perimeter",111.6
"WBC-493","2019-06-15 23:05:45","area",1016.4
"WBC-493","2019-11-23 20:10:14","area",977.6
"WBC-493","2019-05-05 20:12:52","area",878.5
"WBC-493","2019-11-09 22:56:09","area",1093.6
"WBC-494","2019-11-09 22:56:09","radius",12.3
"WBC-494","2019-06-15 23:05:45","radius",12.5
"WBC-494","2019-11-23 20:10:14","radius",12.7
"WBC-494","2019-05-05 20:12:52","radius",12.8
"WBC-494","2019-05-05 20:12:52","texture",13.2
"WBC-494","2019-11-09 22:56:09","texture",10.5
"WBC-494","2019-06-15 23:05:45","texture",11.2
"WBC-494","2019-11-23 20:10:14","texture",13.8
"WBC-494","2019-11-23 20:10:14","perimeter",79.2
"WBC-494","2019-05-05 20:12:52","perimeter",77.9
"WBC-494","2019-11-09 22:56:09","perimeter",79
"WBC-494","2019-06-15 23:05:45","perimeter",80.8
"WBC-494","2019-06-15 23:05:45","area",530.2
"WBC-494","2019-11-23 20:10:14","area",472
"WBC-494","2019-05-05 20:12:52","area",477.8
"WBC-494","2019-11-09 22:56:09","area",455.4
"WBC-495","2019-11-09 22:56:09","radius",13.1
"WBC-495","2019-06-15 23:05:45","radius",13.2
"WBC-495","2019-11-23 20:10:14","radius",13.2
"WBC-495","2019-05-05 20:12:52","radius",13.8
"WBC-495","2019-05-05 20:12:52","texture",19.9
"WBC-495","2019-11-09 22:56:09","texture",20
"WBC-495","2019-06-15 23:05:45","texture",21.6
"WBC-495","2019-11-23 20:10:14","texture",21.2
"WBC-495","2019-11-23 20:10:14","perimeter",84.8
"WBC-495","2019-05-05 20:12:52","perimeter",85.2
"WBC-495","2019-11-09 22:56:09","perimeter",80.6
"WBC-495","2019-06-15 23:05:45","perimeter",82.1
"WBC-495","2019-06-15 23:05:45","area",521.6
"WBC-495","2019-11-23 20:10:14","area",569.5
"WBC-495","2019-05-05 20:12:52","area",540.2
"WBC-495","2019-11-09 22:56:09","area",539
"WBC-496","2019-11-09 22:56:09","radius",14.8
"WBC-496","2019-06-15 23:05:45","radius",15
"WBC-496","2019-11-23 20:10:14","radius",14.6
"WBC-496","2019-05-05 20:12:52","radius",15.1
"WBC-496","2019-05-05 20:12:52","texture",17.6
"WBC-496","2019-11-09 22:56:09","texture",19.1
"WBC-496","2019-06-15 23:05:45","texture",21.3
"WBC-496","2019-11-23 20:10:14","texture",20.2
"WBC-496","2019-11-23 20:10:14","perimeter",95.3
"WBC-496","2019-05-05 20:12:52","perimeter",96.7
"WBC-496","2019-11-09 22:56:09","perimeter",97.7
"WBC-496","2019-06-15 23:05:45","perimeter",95.9
"WBC-496","2019-06-15 23:05:45","area",685.7
"WBC-496","2019-11-23 20:10:14","area",685
"WBC-496","2019-05-05 20:12:52","area",658.6
"WBC-496","2019-11-09 22:56:09","area",651.3
"WBC-497","2019-11-09 22:56:09","radius",12.6
"WBC-497","2019-06-15 23:05:45","radius",12.7
"WBC-497","2019-11-23 20:10:14","radius",12.4
"WBC-497","2019-05-05 20:12:52","radius",12.5
"WBC-497","2019-05-05 20:12:52","texture",17.7
"WBC-497","2019-11-09 22:56:09","texture",20
"WBC-497","2019-06-15 23:05:45","texture",18.8
"WBC-497","2019-11-23 20:10:14","texture",18.2
"WBC-497","2019-11-23 20:10:14","perimeter",81.8
"WBC-497","2019-05-05 20:12:52","perimeter",79
"WBC-497","2019-11-09 22:56:09","perimeter",82.2
"WBC-497","2019-06-15 23:05:45","perimeter",80.2
"WBC-497","2019-06-15 23:05:45","area",480.1
"WBC-497","2019-11-23 20:10:14","area",488.5
"WBC-497","2019-05-05 20:12:52","area",492.4
"WBC-497","2019-11-09 22:56:09","area",477.7
"WBC-498","2019-11-09 22:56:09","radius",12.3
"WBC-498","2019-06-15 23:05:45","radius",12.7
"WBC-498","2019-11-23 20:10:14","radius",12.4
"WBC-498","2019-05-05 20:12:52","radius",12.2
"WBC-498","2019-05-05 20:12:52","texture",18.2
"WBC-498","2019-11-09 22:56:09","texture",17.2
"WBC-498","2019-06-15 23:05:45","texture",17.7
"WBC-498","2019-11-23 20:10:14","texture",18.7
"WBC-498","2019-11-23 20:10:14","perimeter",80.2
"WBC-498","2019-05-05 20:12:52","perimeter",79.1
"WBC-498","2019-11-09 22:56:09","perimeter",80.6
"WBC-498","2019-06-15 23:05:45","perimeter",78.3
"WBC-498","2019-06-15 23:05:45","area",496.5
"WBC-498","2019-11-23 20:10:14","area",479.9
"WBC-498","2019-05-05 20:12:52","area",476.6
"WBC-498","2019-11-09 22:56:09","area",483.5
"WBC-499","2019-11-09 22:56:09","radius",19.2
"WBC-499","2019-06-15 23:05:45","radius",18
"WBC-499","2019-11-23 20:10:14","radius",17.4
"WBC-499","2019-05-05 20:12:52","radius",17.7
"WBC-499","2019-05-05 20:12:52","texture",17.2
"WBC-499","2019-11-09 22:56:09","texture",18.9
"WBC-499","2019-06-15 23:05:45","texture",18.5
"WBC-499","2019-11-23 20:10:14","texture",19
"WBC-499","2019-11-23 20:10:14","perimeter",120.8
"WBC-499","2019-05-05 20:12:52","perimeter",126.3
"WBC-499","2019-11-09 22:56:09","perimeter",120.1
"WBC-499","2019-06-15 23:05:45","perimeter",125.9
"WBC-499","2019-06-15 23:05:45","area",1002.1
"WBC-499","2019-11-23 20:10:14","area",1099.7
"WBC-499","2019-05-05 20:12:52","area",1011.1
"WBC-499","2019-11-09 22:56:09","area",1186
"WBC-500","2019-11-09 22:56:09","radius",19.9
"WBC-500","2019-06-15 23:05:45","radius",21.5
"WBC-500","2019-11-23 20:10:14","radius",20.3
"WBC-500","2019-05-05 20:12:52","radius",20.5
"WBC-500","2019-05-05 20:12:52","texture",19.9
"WBC-500","2019-11-09 22:56:09","texture",21.9
"WBC-500","2019-06-15 23:05:45","texture",21.2
"WBC-500","2019-11-23 20:10:14","texture",20.6
"WBC-500","2019-11-23 20:10:14","perimeter",131.3
"WBC-500","2019-05-05 20:12:52","perimeter",138.9
"WBC-500","2019-11-09 22:56:09","perimeter",133.4
"WBC-500","2019-06-15 23:05:45","perimeter",134.8
"WBC-500","2019-06-15 23:05:45","area",1425.2
"WBC-500","2019-11-23 20:10:14","area",1256.4
"WBC-500","2019-05-05 20:12:52","area",1333.8
"WBC-500","2019-11-09 22:56:09","area",1301.1
"WBC-501","2019-11-09 22:56:09","radius",15.6
"WBC-501","2019-06-15 23:05:45","radius",15.3
"WBC-501","2019-11-23 20:10:14","radius",14.9
"WBC-501","2019-05-05 20:12:52","radius",15.1
"WBC-501","2019-05-05 20:12:52","texture",18.2
"WBC-501","2019-11-09 22:56:09","texture",17.8
"WBC-501","2019-06-15 23:05:45","texture",17.1
"WBC-501","2019-11-23 20:10:14","texture",18
"WBC-501","2019-11-23 20:10:14","perimeter",97.6
"WBC-501","2019-05-05 20:12:52","perimeter",96.4
"WBC-501","2019-11-09 22:56:09","perimeter",99.7
"WBC-501","2019-06-15 23:05:45","perimeter",94.3
"WBC-501","2019-06-15 23:05:45","area",762.9
